sample_id,source_file,sha256,source_format,width,height,resized_width,resized_height,crop_x0,crop_y0,caption,dup_group,dev200_idx,subset500
00971,DIV8K/train_HR/0950.png,63428681e0f42a0663219d35d3c055e8f81b3f5a00b9ffcb53cd89d4c3d678ee,PNG,6720,4416,3117,2048,534,0,,,,
00972,DIV8K/train_HR/0409.png,e255ebaf7d5c13c31be378bb36fd6cb6c434e62400d8a61f06850310d2660b61,PNG,5760,3456,3413,2048,682,0,,,,
00973,DIV8K/train_HR/0541.png,af2625ec18df83a0c6c54c0a5f5f61b0038c1448e3e3b02fc9ea17bab791ba26,PNG,6720,3264,4216,2048,1084,0,,,,
00974,DIV8K/train_HR/0724.png,804f7adeb557d04da037f0b6b695e0c611621f79a78ff476d46e96f10f541772,PNG,6720,4416,3117,2048,534,0,,,,
00975,DIV8K/train_HR/0989.png,b6ef40b2aec07216df87ad3c8947f1bfbeb3546e21b8d8e08234698dc1026a90,PNG,6720,4416,3117,2048,534,0,,,,
00976,DIV8K/train_HR/1422.png,4ce1423cad38aefde6f0c56908ddc8f941a3e57fcd415f2ff65b3cb492a7c49f,PNG,7680,4992,3151,2048,551,0,,,,
00977,DIV8K/train_HR/1408.png,8f8454ec1c5663b58588af40b42a3a11f5811fd7bdd83a80dc1e82883726d7ac,PNG,7680,4992,3151,2048,551,0,,,,
00978,DIV8K/train_HR/0419.png,64d1057ba29004f1c3a09e8e179e47646c50929a4ecdf671e1a65272bdba932c,PNG,5760,3840,3072,2048,512,0,,,,
00979,DIV8K/train_HR/0954.png,74b62989c17fe578029db7fd9e4698a8665e89652a126b8ff41a9e5de783b81c,PNG,6720,4800,2867,2048,409,0,,,,
00980,DIV8K/train_HR/0027.png,22848bbe3073007c0cab34b2f49ac0f0e8b757ac15bddc84994d0ef51f578d2b,PNG,2880,2112,2793,2048,372,0,,,,
00981,DIV8K/train_HR/1038.png,374680bbe083aaca1cd05ad71173ba2f5d68a609e404f8e31f675fc6baa99d62,PNG,6720,4416,3117,2048,534,0,,,,
00982,DIV8K/train_HR/1120.png,50318ba0711d347c149c1df0546151709368e6399ead18631a60254b8ba9cd72,PNG,4416,6720,2048,3117,0,534,,,,
00983,DIV8K/train_HR/1125.png,a67eccca8f6fe4eae649c0d6e395d6946530c571d095a947100804fa6b8d899c,PNG,6720,4992,2757,2048,354,0,,,,
00984,DIV8K/train_HR/0901.png,e882c9d0c917dda6acb701e794475ef4a008e467f974b371d8822050aea5b2ee,PNG,6720,4416,3117,2048,534,0,,,,
00985,DIV8K/train_HR/1106.png,18197628be9f265f3dbfa061647bdd0a44894a3080229b25e7b177ee67925d95,PNG,6720,4416,3117,2048,534,0,,,,
00986,DIV8K/train_HR/1095.png,f79912240660e347ff6bd5b67e3d6a6b09eb55116d3f8b3464b96912f7bc8d06,PNG,6720,4416,3117,2048,534,0,,,,
00987,DIV8K/train_HR/0072.png,3eb1ce5dffa03d3a2800356c9ccacd31d70e32eb361f74166ef50163250dc302,PNG,5760,3840,3072,2048,512,0,,,,
00988,DIV8K/train_HR/1260.png,fad95b1475ccd670aec760e9a3412c1d4765643787d9674ec3c83f204207523b,PNG,6720,4416,3117,2048,534,0,,,,
00989,DIV8K/train_HR/0041.png,22873183e2c2dc8c0f7a3b3ec92808444baed6714ea3be84bfa5c2e3025cc657,PNG,5760,2688,4389,2048,1170,0,,,,
00990,DIV8K/train_HR/0575.png,ebf41685674017e4531a83719d180dd28ef8b657aeb227965f5d26b279dcec38,PNG,3264,2112,3165,2048,558,0,,,,
00991,DIV8K/train_HR/0753.png,53a2d73cfaa57a48e58d415263bc52dd0fe3566cd39c09e3cd03b5280895de4f,PNG,2112,3264,2048,3165,0,558,,,,
00992,DIV8K/train_HR/0876.png,4834226d83eb22c5bbdadc0fa86b4f99bcb3ec48d7cf24dee299bd30f7a5b3a8,PNG,6720,4416,3117,2048,534,0,,,,
00993,DIV8K/train_HR/1497.png,fa97416a09a9da0f4d4c7819d2898b1d471cb5babd04ce7f986706efe3306dc0,PNG,7680,4992,3151,2048,551,0,,,,
00994,DIV8K/train_HR/1430.png,127717a33f9f05c014f05c09e21b389a43afe6869021b40846e6853d2d2d36fe,PNG,7680,4992,3151,2048,551,0,,,,
00995,DIV8K/train_HR/0398.png,c9e04d81b0ddafe1cc93a9e3c212a1ec1b939bbcb9736cc1d1c91e2a75be613b,PNG,5760,3840,3072,2048,512,0,,,,
00996,DIV8K/train_HR/1494.png,28b14ed62da66a1b754d2078e7923a92ae8b7064c7cdb114d6cc8e66a6b4488f,PNG,7680,5184,3034,2048,493,0,,,,
00997,DIV8K/train_HR/0910.png,2a02044fa162910c3f6b9531278347a5200ffdea14c05b37a836abb1bd1cec6f,PNG,6720,4416,3117,2048,534,0,,,,
00998,DIV8K/train_HR/0538.png,4454f1b58864d13d8636608ef8e9002579ccd6aaf71a4a16c1469948f954a2ec,PNG,6720,4416,3117,2048,534,0,,,,
00999,DIV8K/train_HR/1379.png,8e79cce8252de137df7e5cf41edca1e8735555968862f482d94a71ebc6543d15,PNG,6720,2688,5120,2048,1536,0,,,,
